Date,Open,High,Low,Close,Volume,CCI
9.13.2024,27.989999999999998,28.625999000000000,27.030000999999999,28.510000000000002,2188600,-57.67711100000000
9.16.2024,28.239999999999998,28.610001000000000,27.66000000000000,27.760000000000002,1750900,-54.1436180000000
9.17.2024,27.899999999999999,28.475000000000001,26.959999000000000,27.239999999999998,2085100,-56.38239200000000
9.18.2024,27.239999999999998,28.540001000000000,27.030000999999999,27.049999000000000,1794400,-51.44940000000000
9.19.2024,28.299999000000000,29.579999999999998,28.0,28.980000000000000,2885300,-25.032682999999999
9.20.2024,28.850000000000001,29.360001000000000,28.309999000000001,29.18000000000000,3540900,-18.839238999999999
9.23.2024,29.480000000000000,30.299999000000000,29.16000000000000,29.790001000000000,1735500,2.9259849999999998
9.24.2024,29.91000000000000,29.989999999999998,28.75,29.8799990000000,1818100,5.060524000000000
9.25.2024,29.899999999999999,30.950001000000000,29.579999999999998,29.82000000000000,1836400,27.593776999999999
9.26.2024,31.0,31.360001000000000,29.91000000000000,31.230000000000000,1882400,55.78078900000000
9.27.2024,31.299999000000000,31.635000000000002,30.760000000000002,31.450001000000000,1836900,81.2032610000000
9.30.2024,30.940000999999999,31.980000000000000,30.420000000000002,30.799999000000000,2692000,89.58849800000000
10.1.2024,30.8799990000000,30.905000999999999,29.611000000000001,29.959999000000000,1629800,65.59788800000000
10.2.2024,29.959999000000000,30.799999000000000,29.16000000000000,30.43000000000000,1715000,69.08263300000000
10.3.2024,30.149999999999999,32.459999000000003,30.059999000000001,30.889999000000000,2281900,97.86504700000000
10.4.2024,31.809999000000001,32.70000100000000,31.480000000000000,32.57000000000000,1966500,130.3868290000000
10.7.2024,32.369999000000000,33.04999900000000,31.709999000000000,32.540000999999997,1870300,128.41583700000001
10.8.2024,32.83000200000000,33.79999900000000,32.5,33.709999000000003,1551900,156.4696090000000
10.9.2024,34.38999900000000,35.869999000000000,34.2599980000000,35.16999800000000,3138700,204.94226800000001
10.10.2024,34.849997999999999,37.290000999999997,34.689999000000000,37.2400020000000,2319400,211.57512900000000
10.11.2024,37.060001000000000,39.0,36.599997999999999,38.2599980000000,3072000,217.58378200000001
10.14.2024,39.11000100000000,40.37099800000000,37.7599980000000,38.150002000000001,3026500,192.20093800000001
10.15.2024,38.099997999999999,38.290000999999997,35.630001000000000,36.380001000000000,3408900,118.9106770000000
10.16.2024,36.82000000000000,37.5,35.82000000000000,36.9900020000000,1979300,103.32733899999999
10.17.2024,37.86000100000000,38.7599980000000,37.459999000000003,37.61000100000000,2256400,113.7819370000000
10.18.2024,37.900002000000001,39.060001000000000,37.064999000000000,37.310001000000000,1663700,97.31310300000000
10.21.2024,37.459999000000003,39.95000100000000,37.2400020000000,39.93000000000000,2515500,109.37112900000000
10.22.2024,39.7400020000000,40.189999000000000,38.73000000000000,39.70000100000000,1640200,107.30545700000000
10.23.2024,39.45000100000000,40.33000200000000,38.0099980000000,38.665000999999997,2480600,87.5276600000000
10.24.2024,38.599997999999999,39.305999999999997,38.0099980000000,39.0099980000000,1422300,75.9474140000000
10.25.2024,39.400002000000001,40.189999000000000,38.89500000000000,39.18000000000000,1641200,83.1750700000000
10.28.2024,39.220001000000003,40.59000000000000,38.91000000000000,40.13999900000000,1918500,88.10162099999999
10.29.2024,40.32000000000000,41.91999800000000,40.23000000000000,41.70000100000000,1674800,117.78180500000001
10.30.2024,40.70000100000000,41.279998999999997,39.689999000000000,40.130001000000000,1768400,90.28569000000000
10.31.2024,39.75,39.7599980000000,36.88999900000000,37.70000100000000,3302200,19.178887000000000
11.1.2024,37.95000100000000,40.86000100000000,37.95000100000000,40.43000000000000,3520800,72.23390800000000
11.4.2024,39.849997999999999,40.4900020000000,39.2400020000000,40.07000000000000,1965300,75.33510699999999
11.5.2024,40.755001000000000,42.91999800000000,40.599997999999999,41.849997999999999,2661500,158.70374200000001
11.6.2024,43.83000200000000,44.82000000000000,43.07099900000000,44.349997999999999,2585500,242.20117500000001
11.7.2024,45.189999000000000,47.130001000000000,45.11000100000000,47.02000000000000,3029800,278.80953599999998
11.8.2024,47.130001000000000,48.32000000000000,46.099997999999999,48.0,2900800,237.85210400000000
11.11.2024,48.33000200000000,48.939999000000000,45.1349980000000,46.48000000000000,2227700,170.79510300000001
11.12.2024,46.79999900000000,47.58000200000000,45.720001000000003,46.45000100000000,1931900,135.87122900000000
11.13.2024,47.0,47.58000200000000,45.85500000000000,45.869999000000000,1935400,113.0333900000000
11.14.2024,46.0,46.45399900000000,41.61000100000000,41.900002000000001,4080400,35.59930900000000
11.15.2024,41.41999800000000,41.41999800000000,39.18000000000000,39.7599980000000,3817600,-42.899192000000
11.18.2024,40.150002000000001,41.32000000000000,39.95000100000000,40.599997999999999,2068000,-33.393625000000000
11.19.2024,40.18000000000000,44.220001000000003,40.119999000000000,43.939999000000000,2205500,15.233357000000000
11.20.2024,44.0,44.599997999999999,42.25,42.970001000000003,1980700,23.407796000000001
11.21.2024,44.45000100000000,47.529998999999997,44.369999000000000,46.279998999999997,3090800,85.49987900000001
11.22.2024,46.630001000000000,47.650002000000001,45.79999900000000,45.84000000000000,2134000,85.45697000000000
11.25.2024,46.61000100000000,48.650002000000001,46.43000000000000,47.07000000000000,3023200,98.35328699999999
11.26.2024,47.2400020000000,48.38999900000000,45.83000200000000,46.66999800000000,2883000,78.75548100000000
11.27.2024,46.779998999999997,47.23000000000000,44.810001000000000,45.709999000000003,2770400,47.968572000000002
11.29.2024,46.130001000000000,51.400002000000001,46.084999000000003,48.959999000000003,2906000,112.44365500000001
12.2.2024,49.380001000000000,49.7400020000000,47.4900020000000,47.79999900000000,6631700,93.73565400000000
12.3.2024,64.44499999999999,72.30000300000000,64.0,70.69000200000001,16634600,502.15678200000002
12.4.2024,72.11000100000000,75.30000300000000,67.51000200000000,69.01000200000000,7857300,334.78633300000001
12.5.2024,69.19999700000000,72.2699970000000,66.01000200000000,70.4000020000000,5725500,220.4820520000000
12.6.2024,70.66000400000000,75.31500200000001,70.0,74.2300030000000,4595400,188.18609100000000
12.9.2024,74.12000300000000,74.68000000000001,66.80000300000000,67.02999900000000,5667800,127.18364699999999
12.10.2024,68.68000000000001,68.81099700000000,63.119999000000000,66.26000200000000,3922100,87.80191100000000
12.11.2024,67.91000400000000,70.36000100000000,66.52999900000000,69.45999900000000,4519600,90.77006500000000
12.12.2024,68.5999980000000,70.0,67.31999999999999,68.41999800000001,3075300,78.61381299999999
12.13.2024,71.98999800000000,76.5250020000000,70.61000100000000,75.94999700000000,6697000,97.97383499999999
12.16.2024,78.18800400000001,78.97000100000000,74.4000020000000,77.25,5158300,99.85996799999999
12.17.2024,76.30000300000000,76.44000200000001,69.7300030000000,69.83000199999999,4698000,67.33160700000001
12.18.2024,71.06999999999999,71.77100400000000,64.87000300000000,66.45999900000000,4526600,39.16301100000000
12.19.2024,68.45999900000000,69.73999800000000,65.54000100000000,67.04000100000000,3062800,33.302480000000003
12.20.2024,65.51000200000000,69.66400100000000,64.33000199999999,68.51000200000000,6449700,29.630082999999999
12.23.2024,69.69000200000001,70.4000020000000,67.55000300000000,68.91999800000001,2273900,36.152028000000001
12.24.2024,69.75,71.69999700000000,68.81999999999999,71.22000100000000,1574700,46.63110700000000
12.26.2024,71.5,74.19999700000000,71.30999799999999,72.0199970000000,2570000,65.34409900000000
12.27.2024,71.54000100000000,71.86000100000000,67.4000020000000,69.29000100000000,2915500,24.117823000000001
12.30.2024,67.66999800000001,71.05999799999999,66.94000200000001,69.5999980000000,2298600,4.3375930000000000
12.31.2024,69.38999900000000,70.45999900000000,67.04000100000000,67.20999900000000,2742700,-58.85418000000000
1.2.2025,68.66000400000000,70.97000100000000,65.52999900000000,70.93000000000001,3051800,-29.04056300000000
1.3.2025,71.76499900000000,73.11000100000000,69.38999900000000,72.38999900000000,2897100,50.43056000000000
1.6.2025,75.41500100000000,78.80000300000000,75.0199970000000,76.63999900000000,5725800,173.73279099999999
1.7.2025,77.05999799999999,77.23999800000000,71.36000100000000,75.27999900000000,5360200,108.3149610000000
1.8.2025,74.54000100000000,74.54000100000000,69.91000400000000,73.0199970000000,3719700,46.97012200000000
1.10.2025,72.30999799999999,75.29000100000000,70.72000100000000,73.80000300000000,3841700,59.09903800000000
1.13.2025,70.20999900000000,70.80999799999999,67.25,69.04000100000000,4340900,-52.29679000000000
1.14.2025,70.87999700000000,71.72000100000000,68.36000100000000,69.38999900000000,3122000,-33.91910000000000
1.15.2025,71.5,76.0,70.62999700000000,75.4800030000000,4452600,80.3090860000000
1.16.2025,76.71399700000001,78.45999900000000,75.27999900000000,75.5999980000000,4018800,147.5188780000000
1.17.2025,77.69999700000000,82.0,75.26000200000000,80.0199970000000,6461200,181.17712499999999
1.21.2025,83.75,85.55999799999999,76.12000300000000,81.5199970000000,6235000,189.06024800000000
1.22.2025,83.75,86.69000200000001,83.19999700000000,85.5,4873000,220.2791770000000
1.23.2025,83.56999999999999,85.91799899999999,82.5199970000000,84.18000000000001,3278900,168.94243499999999
1.24.2025,84.6500020000000,85.34300200000000,80.33999600000000,80.47000100000000,3291600,115.55975100000001
1.27.2025,68.26000200000000,68.55000300000000,51.79999900000000,55.599997999999999,20178200,-207.48441900000000
1.28.2025,59.54999900000000,60.025002000000001,54.810001000000000,58.150002000000001,8567900,-184.92163800000000
1.29.2025,59.400002000000001,60.810001000000000,57.23000000000000,58.790000999999997,5664900,-149.09104700000000
1.30.2025,62.915000999999997,66.29000100000000,62.61000100000000,64.5999980000000,5217400,-82.38626600000001
1.31.2025,67.20999900000000,76.05000300000000,66.87999700000000,70.0199970000000,9179800,-16.10800200000000
2.3.2025,63.80400100000000,72.56999999999999,62.5099980000000,71.80999799999999,6875300,-37.6874710000000
2.4.2025,73.04000100000000,76.8499980000000,70.51499900000000,76.25,5001800,20.49699900000000
2.5.2025,77.0,80.13999900000000,74.1500020000000,79.58999600000000,4487000,55.9267010000000
2.6.2025,81.41000400000000,83.43000000000001,78.0,79.63999900000000,4706800,75.17517500000000
2.7.2025,80.13999900000000,82.51000200000000,76.0,77.27999900000000,4204600,52.60206200000000
2.10.2025,78.97000100000000,80.22000100000000,76.5,77.08000199999999,4311500,42.58081500000000
2.11.2025,75.0,79.41000400000000,73.5,73.55999799999999,3481000,16.54611300000000
2.12.2025,69.68000000000001,73.83000199999999,68.44999700000000,71.3499980000000,4600800,-26.946898999999998
2.13.2025,71.19000200000001,75.0999980000000,69.48999800000000,70.4800030000000,3880000,-20.551615000000002
2.14.2025,69.5199970000000,71.05999799999999,64.93000000000001,70.69999700000000,4937100,-43.43056800000000
2.18.2025,72.91000400000000,76.81900000000000,72.0,75.23999800000000,4399600,15.012981999999999
2.19.2025,74.4800030000000,75.02999900000000,70.33999600000000,71.76000200000000,3559000,-3.8245700000000000
2.20.2025,70.75,71.91000400000000,65.08000199999999,71.27999900000000,5387900,-28.793115000000000
2.21.2025,72.1500020000000,73.77999900000000,66.63999900000000,66.77999900000000,4181300,-26.46980300000000
2.24.2025,64.94999700000000,65.62000300000000,58.78500000000000,60.224997999999999,8294400,-106.71695800000001
2.25.2025,59.0099980000000,59.19500000000000,53.900002000000001,56.970001000000003,7192100,-162.29127099999999
2.26.2025,59.61000100000000,63.70000100000000,58.58000200000000,61.290000999999997,4812500,-113.87477199999999
2.27.2025,62.7400020000000,62.75,52.16000000000000,52.599997999999999,7377300,-173.60376099999999

